EVENT_DATE,PATH,EVENT_ID,MARKET_TYPE,MARKET_ID,MARKET_NAME,SELECTION_ID,RUNNER_NAME,HANDICAP,RUNNER_STATUS,IS_WINNER,FIRST_INNINGS_FOUR_OVER_RUNS,FIRST_INNINGS_SIX_OVER_RUNS,FIRST_INNINGS_TEN_OVER_RUNS,FIRST_INNINGS_FIFTEEN_OVER_RUNS,FIRST_INNINGS_TWENTY_OVER_RUNS,SECOND_INNINGS_FOUR_OVER_RUNS,SECOND_INNINGS_SIX_OVER_RUNS,SECOND_INNINGS_TEN_OVER_RUNS,SECOND_INNINGS_FIFTEEN_OVER_RUNS,SECOND_INNINGS_TWENTY_OVER_RUNS,HOME_TEAM,AWAY_TEAM,BEST_BACK_PRICE_60_MIN_PRIOR,BEST_LAY_PRICE_60_MIN_PRIOR,MATCHED_VOLUME_60_MIN_PRIOR,BEST_BACK_PRICE_30_MIN_PRIOR,BEST_LAY_PRICE_30_MIN_PRIOR,MATCHED_VOLUME_30_MIN_PRIOR,BEST_BACK_PRICE_1_MIN_PRIOR,BEST_LAY_PRICE_1_MIN_PRIOR,MATCHED_VOLUME_1_MIN_PRIOR,TOTAL_MATCHED_VOLUME,LAST_PREPLAY_PRICE
2025-11-09 00:00:00.000 Z,WBBL/Brisbane Heat W v Melbourne Renegades W,34920090,1_INNING_1_OVR_LINE,250068728,1st Innings 1 Overs Line,15316,Total Runs,0,WINNER,1,22,34,,95,133,,52,,,,Brisbane Heat W,v Melbourne Renegades W,4.5,7.5,3.72,4.5,7.5,3.72,,,3.72,3.72,14.5
2025-11-09 00:00:00.000 Z,WBBL/Brisbane Heat W v Melbourne Renegades W,34920090,1_INNING_10_OVR_LINE,250068720,1st Innings 10 Overs Line ,15316,Total Runs,0,WINNER,1,22,34,,95,133,,52,,,,Brisbane Heat W,v Melbourne Renegades W,43.5,,,65.5,73.5,,65.5,75.5,,15863.52,
2025-11-09 00:00:00.000 Z,WBBL/Brisbane Heat W v Melbourne Renegades W,34920090,1_INNING_15_OVR_LINE,250068721,1st Innings 15 Overs Line ,15316,Total Runs,0,WINNER,1,22,34,,95,133,,52,,,,Brisbane Heat W,v Melbourne Renegades W,53.5,,,53.5,,,101.5,114.5,,19806.04,
2025-11-09 00:00:00.000 Z,WBBL/Brisbane Heat W v Melbourne Renegades W,34920090,1_INNING_20_OVR_LINE,250068718,1st Innings 20 Overs Line ,15316,Total Runs,0,WINNER,1,22,34,,95,133,,52,,,,Brisbane Heat W,v Melbourne Renegades W,120.5,197.5,,150.5,155.5,,155.5,156.5,13444.85,678885.48,154.5
2025-11-09 00:00:00.000 Z,WBBL/Brisbane Heat W v Melbourne Renegades W,34920090,1_INNING_4_OVR_LINE,250068726,1st Innings 4 Overs Line,15316,Total Runs,0,WINNER,1,22,34,,95,133,,52,,,,Brisbane Heat W,v Melbourne Renegades W,22.5,40.5,,22.5,38.5,,25.5,28.5,33.77,441.77,28.5
2025-11-09 00:00:00.000 Z,WBBL/Brisbane Heat W v Melbourne Renegades W,34920090,1_INNING_6_OVR_LINE,250068719,1st Innings 6 Overs Line ,15316,Total Runs,0,WINNER,1,22,34,,95,133,,52,,,,Brisbane Heat W,v Melbourne Renegades W,29.5,130.5,,40.5,42.5,102.65,40.5,41.5,10781.07,39170.63,39.5
2025-11-09 00:00:00.000 Z,WBBL/Brisbane Heat W v Melbourne Renegades W,34920090,1_INN_6_OVR_TOTAL,250068561,1st Innings 6 Overs Total,269473,120 Runs or more,-120,LOSER,0,22,34,,95,133,,52,,,,Brisbane Heat W,v Melbourne Renegades W,,,,,,,,,,,
2025-11-09 00:00:00.000 Z,WBBL/Brisbane Heat W v Melbourne Renegades W,34920090,1_INN_6_OVR_TOTAL,250068561,1st Innings 6 Overs Total,3263147,115 Runs or more,-115,LOSER,0,22,34,,95,133,,52,,,,Brisbane Heat W,v Melbourne Renegades W,,,,,,,,,,,
2025-11-09 00:00:00.000 Z,WBBL/Brisbane Heat W v Melbourne Renegades W,34920090,1_INN_6_OVR_TOTAL,250068561,1st Innings 6 Overs Total,269472,110 Runs or more,-110,LOSER,0,22,34,,95,133,,52,,,,Brisbane Heat W,v Melbourne Renegades W,,,,,,,,,,,
2025-11-09 00:00:00.000 Z,WBBL/Brisbane Heat W v Melbourne Renegades W,34920090,1_INN_6_OVR_TOTAL,250068561,1st Innings 6 Overs Total,269699,105 Runs or more,-105,LOSER,0,22,34,,95,133,,52,,,,Brisbane Heat W,v Melbourne Renegades W,,,,,,,,,,,
