EVENT_DATE,PATH,EVENT_ID,MARKET_TYPE,MARKET_ID,MARKET_NAME,SELECTION_ID,RUNNER_NAME,HANDICAP,RUNNER_STATUS,IS_WINNER,FIRST_INNINGS_FOUR_OVER_RUNS,FIRST_INNINGS_SIX_OVER_RUNS,FIRST_INNINGS_TEN_OVER_RUNS,FIRST_INNINGS_FIFTEEN_OVER_RUNS,FIRST_INNINGS_TWENTY_OVER_RUNS,SECOND_INNINGS_FOUR_OVER_RUNS,SECOND_INNINGS_SIX_OVER_RUNS,SECOND_INNINGS_TEN_OVER_RUNS,SECOND_INNINGS_FIFTEEN_OVER_RUNS,SECOND_INNINGS_TWENTY_OVER_RUNS,HOME_TEAM,AWAY_TEAM,BEST_BACK_PRICE_60_MIN_PRIOR,BEST_LAY_PRICE_60_MIN_PRIOR,MATCHED_VOLUME_60_MIN_PRIOR,BEST_BACK_PRICE_30_MIN_PRIOR,BEST_LAY_PRICE_30_MIN_PRIOR,MATCHED_VOLUME_30_MIN_PRIOR,BEST_BACK_PRICE_1_MIN_PRIOR,BEST_LAY_PRICE_1_MIN_PRIOR,MATCHED_VOLUME_1_MIN_PRIOR,TOTAL_MATCHED_VOLUME,LAST_PREPLAY_PRICE
2025-12-14 00:00:00.000 Z, Twenty20 Big Bash/Perth Scorchers v Sydney Sixers,35024548,1_INNING_1_OVR_LINE,251405687,1st Innings 1 Overs Line,15316,Total Runs,0,WINNER,1,28,46,98,,,40,61,113,,,Perth Scorchers,Sydney Sixers,6.5,8.5,788.63,6.5,7.5,788.63,7.5,8.5,1029.08,1329.81,6.5
2025-12-14 00:00:00.000 Z, Twenty20 Big Bash/Perth Scorchers v Sydney Sixers,35024548,1_INNING_10_OVR_LINE,251405679,1st Innings 10 Overs Line,15316,Total Runs,0,WINNER,1,28,46,98,,,40,61,113,,,Perth Scorchers,Sydney Sixers,74.5,,10,74.5,175.5,10,94.5,106.5,54.56,5242.7,72.5
2025-12-14 00:00:00.000 Z, Twenty20 Big Bash/Perth Scorchers v Sydney Sixers,35024548,1_INNINGS_RUNS_LINE,251682404,1st Innings 11 Overs Line,15316,Total Runs,0,WINNER,1,28,46,98,,,40,61,113,,,Perth Scorchers,Sydney Sixers,,,,,,,105.5,106.5,28628.66,1526694.54,
2025-12-14 00:00:00.000 Z, Twenty20 Big Bash/Perth Scorchers v Sydney Sixers,35024548,1_INNING_4_OVR_LINE,251405685,1st Innings 4 Overs Line,15316,Total Runs,0,WINNER,1,28,46,98,,,40,61,113,,,Perth Scorchers,Sydney Sixers,28.5,43.5,,29.5,43.5,10.06,38.5,38.5,6967.84,207699.63,
2025-12-14 00:00:00.000 Z, Twenty20 Big Bash/Perth Scorchers v Sydney Sixers,35024548,1_INN_6_OVR_TOTAL,251405568,1st Innings 6 Over Total,269473,120 Runs or more,-120,LOSER,0,28,46,98,,,40,61,113,,,Perth Scorchers,Sydney Sixers,,,,,,,,,,,
2025-12-14 00:00:00.000 Z, Twenty20 Big Bash/Perth Scorchers v Sydney Sixers,35024548,1_INN_6_OVR_TOTAL,251405568,1st Innings 6 Over Total,3263147,115 Runs or more,-115,LOSER,0,28,46,98,,,40,61,113,,,Perth Scorchers,Sydney Sixers,,,,,,,,,,,
2025-12-14 00:00:00.000 Z, Twenty20 Big Bash/Perth Scorchers v Sydney Sixers,35024548,1_INN_6_OVR_TOTAL,251405568,1st Innings 6 Over Total,269472,110 Runs or more,-110,LOSER,0,28,46,98,,,40,61,113,,,Perth Scorchers,Sydney Sixers,,,,,,,,,,,
2025-12-14 00:00:00.000 Z, Twenty20 Big Bash/Perth Scorchers v Sydney Sixers,35024548,1_INN_6_OVR_TOTAL,251405568,1st Innings 6 Over Total,269699,105 Runs or more,-105,LOSER,0,28,46,98,,,40,61,113,,,Perth Scorchers,Sydney Sixers,,,,,,,,,,,
2025-12-14 00:00:00.000 Z, Twenty20 Big Bash/Perth Scorchers v Sydney Sixers,35024548,1_INN_6_OVR_TOTAL,251405568,1st Innings 6 Over Total,269471,100 Runs or more,-100,LOSER,0,28,46,98,,,40,61,113,,,Perth Scorchers,Sydney Sixers,,,,,,,,,,,
2025-12-14 00:00:00.000 Z, Twenty20 Big Bash/Perth Scorchers v Sydney Sixers,35024548,1_INN_6_OVR_TOTAL,251405568,1st Innings 6 Over Total,1190982,95 Runs or more,-95,LOSER,0,28,46,98,,,40,61,113,,,Perth Scorchers,Sydney Sixers,,,,,,,,,,,
2025-12-14 00:00:00.000 Z, Twenty20 Big Bash/Perth Scorchers v Sydney Sixers,35024548,1_INN_6_OVR_TOTAL,251405568,1st Innings 6 Over Total,269470,90 Runs or more,-90,LOSER,0,28,46,98,,,40,61,113,,,Perth Scorchers,Sydney Sixers,,,,,,,,,,,
