EVENT_DATE,PATH,EVENT_ID,MARKET_TYPE,MARKET_ID,MARKET_NAME,SELECTION_ID,RUNNER_NAME,RUNNER_STATUS,IS_WINNER,HOME_TEAM,AWAY_TEAM,BEST_BACK_FIRST_BALL,BEST_LAY_FIRST_BALL,MATCHED_VOLUME_FIRST_BALL,BEST_BACK_FIRST_INN_FOUR_OV,BEST_LAY_FIRST_INN_FOUR_OV,MATCHED_VOLUME_FIRST_INN_FOUR_OV,BEST_BACK_FIRST_INN_SIX_OV,BEST_LAY_FIRST_INN_SIX_OV,MATCHED_VOLUME_FIRST_INN_SIX_OV,BEST_BACK_FIRST_INN_TEN_OV,BEST_LAY_FIRST_INN_TEN_OV,MATCHED_VOLUME_FIRST_INN_TEN_OV,BEST_BACK_FIRST_INN_FIFTEEN_OV,BEST_LAY_FIRST_INN_FIFTEEN_OV,MATCHED_VOLUME_FIRST_INN_FIFTEEN_OV,BEST_BACK_FIRST_INN_CONCLUSION,BEST_LAY_FIRST_INN_CONCLUSION,MATCHED_VOLUME_FIRST_INN_CONCLUSION,BEST_BACK_SECOND_INN_FOUR_OV,BEST_LAY_SECOND_INN_FOUR_OV,MATCHED_VOLUME_SECOND_INN_FOUR_OV,BEST_BACK_SECOND_INN_SIX_OV,BEST_LAY_SECOND_INN_SIX_OV,MATCHED_VOLUME_SECOND_INN_SIX_OV,BEST_BACK_SECOND_INN_TEN_OV,BEST_LAY_SECOND_INN_TEN_OV,MATCHED_VOLUME_SECOND_INN_TEN_OV,BEST_BACK_SECOND_INN_FIFTEEN_OV,BEST_LAY_SECOND_INN_FIFTEEN_OV,MATCHED_VOLUME_SECOND_INN_FIFTEEN_OV,TOTAL_MATCHED_VOLUME
2024-10-27 00:00:00.000 Z, WBBL/Adelaide Strikers WBBL v Brisbane Heat WBBL,33673259,MATCH_ODDS,234778812,Match Odds,12215567,Adelaide Strikers WBBL,LOSER,0,Adelaide Strikers WBBL,Brisbane Heat WBBL,1.91,1.92,70746.07,2.26,2.12,315625.76,2.16,2.2,315793.05,2.32,2.32,322284.13,2.24,2.2,675189.57,3.6,3.55,703568.22,6.4,5.4,749934.67,12.5,11,756729.17,12.5,12,810233.25,1000,990,816220,817715.18
2024-10-27 00:00:00.000 Z, WBBL/Adelaide Strikers WBBL v Brisbane Heat WBBL,33673259,MATCH_ODDS,234778812,Match Odds,12217559,Brisbane Heat WBBL,WINNER,1,Adelaide Strikers WBBL,Brisbane Heat WBBL,2.08,2.1,28336.62,1.81,1.8,1317964.83,1.83,1.8,1319863.57,1.8,1.7,1407826.57,1.83,1.78,1569788.44,1.41,1.39,2362953.95,1.23,1.16,4262047.18,1.1,1.08,4765430.62,1.09,1.08,6717569.8,,1.01,7107093.86,7414076.29
2024-10-27 00:00:00.000 Z, WBBL/Melbourne Renegades WBBL v Sydney Sixers WBBL,33676294,MATCH_ODDS,234778978,Match Odds,12215569,Melbourne Renegades WBBL,LOSER,0,Melbourne Renegades WBBL,Sydney Sixers WBBL,2.36,2.4,37537.25,1.53,1.49,2529293.17,1.53,1.49,2543349.84,1.19,1.16,9289158.76,1.19,1.16,9289066.08,1.19,1.16,9289158.76,3.8,3.5,15127495.8,3.8,3.5,15127495.8,3.9,3.5,15127471.32,,,18201059.38,18201059.38
2024-10-27 00:00:00.000 Z, WBBL/Melbourne Renegades WBBL v Sydney Sixers WBBL,33676294,MATCH_ODDS,234778978,Match Odds,12217558,Sydney Sixers WBBL,WINNER,1,Melbourne Renegades WBBL,Sydney Sixers WBBL,1.71,1.72,829463.42,2.98,2.88,1566603.83,2.88,2.88,1566986.09,7,7,1857120.31,7,7,1857114.44,7,7,1857119.82,1.42,1.32,7284273.32,1.42,1.32,7284273.32,1.42,1.32,7278869.18,,,11004919.55,11004919.55
2024-10-27 00:00:00.000 Z, WBBL/Perth Scorchers WBBL v Melbourne Stars WBBL,33676303,MATCH_ODDS,234779144,Match Odds,12217242,Melbourne Stars WBBL,LOSER,0,Perth Scorchers WBBL,Melbourne Stars WBBL,1.72,1.73,226217.21,1.94,1.81,2736660.25,1.89,1.86,3515429.82,1.39,1.37,5543074.1,1.38,1.36,8270912.43,1.22,1.2,11083371.86,1.05,1.04,14718921.31,1.41,1.3,16200262.78,1.75,1.63,19071722.52,3.2,2.88,20655393.73,20784027.47
2024-10-27 00:00:00.000 Z, WBBL/Perth Scorchers WBBL v Melbourne Stars WBBL,33676303,MATCH_ODDS,234779144,Match Odds,12217371,Perth Scorchers WBBL,WINNER,1,Perth Scorchers WBBL,Melbourne Stars WBBL,2.38,2.4,557076.89,2.14,2.12,1212426.04,2.32,2.12,1410200.82,3.6,3.55,2390113.32,3.65,3.6,2710997.98,5.8,5.8,2942628.5,22,21,3177251.43,3.75,3.6,3293308.92,2.52,2.32,3711554.06,1.55,1.42,6608459.39,9579131.1
2024-10-28 00:00:00.000 Z, WBBL/Hobart Hurricanes WBBL v Sydney Thunder WBBL,33715105,MATCH_ODDS,234942121,Match Odds,12217370,Hobart Hurricanes WBBL,WINNER,1,Hobart Hurricanes WBBL,Sydney Thunder WBBL,1.83,1.84,172712.44,2.12,2.06,1291238.75,1.66,1.65,2007558.46,1.92,1.9,3402366.07,2.42,2.38,6154439.92,2.54,2.48,6221813.16,1.95,1.78,7984374.28,1.66,1.62,8638840.54,1.92,1.88,10699170.35,1.09,1.07,14581704.87,17551621.16
2024-10-28 00:00:00.000 Z, WBBL/Hobart Hurricanes WBBL v Sydney Thunder WBBL,33715105,MATCH_ODDS,234942121,Match Odds,12217241,Sydney Thunder WBBL,LOSER,0,Hobart Hurricanes WBBL,Sydney Thunder WBBL,2.18,2.18,40189.87,1.92,1.88,243766.09,2.52,2.5,554621.38,2.1,2.08,906930.29,1.75,1.67,1389116.52,1.68,1.65,3490789.35,2.24,2.18,4686893.39,2.58,2.52,4768910.35,2.12,2.08,4848292.59,12.5,13.5,6259771.11,6319848.97
2024-10-29 00:00:00.000 Z, WBBL/Sydney Sixers WBBL v Adelaide Strikers WBBL,33728557,MATCH_ODDS,235122607,Match Odds,12215567,Adelaide Strikers WBBL,WINNER,1,Sydney Sixers WBBL,Adelaide Strikers WBBL,2.12,2.14,241664.3,2.76,2.72,1187376.65,2.26,2.02,1443727.17,2.42,2.36,1617722.97,1.69,1.61,3352602.13,1.49,1.47,7734925.3,1.5,1.45,13223155.98,2.32,1.17,14945534.95,2.02,1.93,15377272.02,1.94,1.8,18341841.54,21868129.34
2024-10-29 00:00:00.000 Z, WBBL/Sydney Sixers WBBL v Adelaide Strikers WBBL,33728557,MATCH_ODDS,235122607,Match Odds,12217558,Sydney Sixers WBBL,LOSER,0,Sydney Sixers WBBL,Adelaide Strikers WBBL,1.89,1.9,559140.98,1.6,1.57,3616156.65,1.96,1.56,4229759.72,1.74,1.71,5618260.64,2.5,2.46,7027323.18,3.05,3.05,7290777.01,3.1,3.05,7655110.93,1.87,1.8,8409932.3,2.08,1.95,12117946.43,2.22,2,12871281.46,18377816.11
2024-10-30 00:00:00.000 Z, WBBL/Brisbane Heat WBBL v Melbourne Renegades WBBL,33728657,MATCH_ODDS,235122877,Match Odds,12217559,Brisbane Heat WBBL,WINNER,1,Brisbane Heat WBBL,Melbourne Renegades WBBL,1.87,1.88,415835.56,1.76,1.68,1714160.48,1.6,1.52,2719093.48,1.52,1.51,5718268.89,1.71,1.39,8648529.06,1.52,1.47,11047455.07,2.42,2.28,14010775.86,1.73,1.45,15311081.62,1.14,1.12,21208541.17,1.01,1.01,24183105.94,24205021.95
2024-10-30 00:00:00.000 Z, WBBL/Brisbane Heat WBBL v Melbourne Renegades WBBL,33728657,MATCH_ODDS,235122877,Match Odds,12215569,Melbourne Renegades WBBL,LOSER,0,Brisbane Heat WBBL,Melbourne Renegades WBBL,2.14,2.16,74915.18,2.34,2.32,991037.21,2.8,2.68,1110788.59,2.96,2.94,1221688.55,2.48,2.4,1411850.03,3.05,3.05,1604737.26,1.75,1.69,3025564.8,3.05,2.98,4404564.23,8.8,8.2,4589035.52,600,510,4652448.12,4652991.91
2024-10-31 00:00:00.000 Z, WBBL/Sydney Thunder WBBL v Hobart Hurricanes WBBL,33731842,MATCH_ODDS,235183921,Match Odds,12217370,Hobart Hurricanes WBBL,LOSER,0,Sydney Thunder WBBL,Hobart Hurricanes WBBL,1.86,1.87,708704.13,1.81,1.76,2626541.11,1.72,1.66,5213317.07,1.72,1.66,5213317.07,1.63,1.55,9984424.31,1.7,1.68,858898.01,2.76,2.68,12991282.75,2.86,2.68,12992053.63,,,13269997.83,,,13269997.83,13269997.83
2024-10-31 00:00:00.000 Z, WBBL/Sydney Thunder WBBL v Hobart Hurricanes WBBL,33731842,MATCH_ODDS,235183921,Match Odds,12217241,Sydney Thunder WBBL,WINNER,1,Sydney Thunder WBBL,Hobart Hurricanes WBBL,2.12,2.16,29132.1,2.26,2.2,1771130.44,2.46,2.34,2146701.06,2.46,2.34,2146701.06,2.7,2.58,3008221.61,2.32,2.42,50685.38,1.64,1.57,6610923.35,1.59,1.53,6651525.13,,,16327018.81,,,16327018.81,16327018.81
2024-11-01 00:00:00.000 Z, WBBL/Sydney Sixers WBBL v Melbourne Stars WBBL,33734946,MATCH_ODDS,235240145,Match Odds,12217242,Melbourne Stars WBBL,WINNER,1,Sydney Sixers WBBL,Melbourne Stars WBBL,2.32,2.34,77815.98,2.48,2.46,470756.6,2.74,2.72,686879.05,2.44,2.44,977461.18,1.64,1.58,3000649.11,1.26,1.24,7615807.72,1.08,1.04,14780671.22,1.04,1.03,16186609.29,,,20473269.52,,,20473269.52,20473269.52
2024-11-01 00:00:00.000 Z, WBBL/Sydney Sixers WBBL v Melbourne Stars WBBL,33734946,MATCH_ODDS,235240145,Match Odds,12217558,Sydney Sixers WBBL,LOSER,0,Sydney Sixers WBBL,Melbourne Stars WBBL,1.74,1.75,300915.89,1.68,1.66,2293109.76,1.58,1.57,4611247.42,1.71,1.68,6391135.24,2.7,2.66,8378125.56,5,4.9,8647008.33,15.5,13.5,8981912.62,30,32,9000200.01,,,9024702.15,,,9024702.15,9024702.15
2024-11-01 00:00:00.000 Z, WBBL/Adelaide Strikers WBBL v Sydney Thunder WBBL,33738064,MATCH_ODDS,235386937,Match Odds,12215567,Adelaide Strikers WBBL,LOSER,0,Adelaide Strikers WBBL,Sydney Thunder WBBL,1.8,1.82,133101.44,2.5,2.88,562274.2,2.5,2.88,562274.2,6,5.5,612521.6,7.8,7.8,626527.32,7.8,7.8,626527.32,150,160,651631.07,150,160,651631.07,,,654967.67,,,654967.67,654967.67
2024-11-01 00:00:00.000 Z, WBBL/Adelaide Strikers WBBL v Sydney Thunder WBBL,33738064,MATCH_ODDS,235386937,Match Odds,12217241,Sydney Thunder WBBL,WINNER,1,Adelaide Strikers WBBL,Sydney Thunder WBBL,2.2,2.22,37921.36,1.53,1.52,2367068.72,1.53,1.52,2367068.72,1.22,1.19,4990205.97,1.17,1.11,7572627.04,1.17,1.11,7572627.04,1.01,1.01,12571132.55,1.01,1.01,12571124.59,,,12598627.67,,,12598627.67,12598627.67
2024-11-02 00:00:00.000 Z, WBBL/Melbourne Renegades WBBL v Perth Scorchers WBBL,33738524,MATCH_ODDS,235392950,Match Odds,12215569,Melbourne Renegades WBBL,WINNER,1,Melbourne Renegades WBBL,Perth Scorchers WBBL,1.97,1.98,192908.48,2.26,2.24,592676.47,2.02,1.94,710035.05,2.06,2.08,1379331.42,1.45,1.37,4956554.86,1.35,1.31,9195585.68,1.1,1.09,15606384.19,1.07,1.05,17387071.04,1.01,1.01,19279468.38,,1.01,19307113.41,19307215.78
2024-11-02 00:00:00.000 Z, WBBL/Melbourne Renegades WBBL v Perth Scorchers WBBL,33738524,MATCH_ODDS,235392950,Match Odds,12217371,Perth Scorchers WBBL,LOSER,0,Melbourne Renegades WBBL,Perth Scorchers WBBL,2.02,2.04,477131.08,1.78,1.76,2216171.01,2.04,1.98,3304217.66,1.93,1.86,4071201.07,3.45,3.4,4557426.61,4.1,4,4875643.82,11.5,11,5143408.73,19.5,17.5,5219526.35,260,230,5237131.63,400,400,5239659.47,5239812.87
